time,altitude,velocity,q,mach,gimbal,theta,apoapsis,periapsis,theta_error
136.5500,97396.6846,329.3344,0.0409,1.2027,-0.0427,-0.8964,100197.6648,-6368103.3483,
136.8000,97454.1020,327.6693,0.0400,1.1966,-0.0427,-0.8972,100197.6647,-6368103.3484,
137.0500,97510.9246,326.0132,0.0392,1.1906,-0.0427,-0.8981,100197.6645,-6368103.3485,
137.3000,97567.1523,324.3660,0.0385,1.1846,-0.0427,-0.8989,100197.6644,-6368103.3486,
137.5500,97622.7852,322.7281,0.0377,1.1786,-0.0427,-0.8997,100197.6643,-6368103.3487,
137.8000,97677.8232,321.0994,0.0370,1.1726,-0.0427,-0.9005,100197.6643,-6368103.3488,
138.0500,97732.2664,319.4803,0.0362,1.1667,-0.0427,-0.9013,100197.6642,-6368103.3490,
138.3000,97786.1149,317.8707,0.0355,1.1609,-0.0427,-0.9021,100197.6641,-6368103.3491,
138.5500,97839.3685,316.2709,0.0348,1.1550,-0.0427,-0.9029,100197.6640,-6368103.3492,
138.8000,97892.0273,314.6810,0.0342,1.1492,-0.0427,-0.9037,100197.6639,-6368103.3493,
139.0500,97944.0913,313.1011,0.0335,1.1434,-0.0427,-0.9045,100197.6638,-6368103.3494,
139.3000,97995.5606,311.5314,0.0329,1.1377,-0.0427,-0.9052,100197.6637,-6368103.3495,
139.5500,98046.4351,309.9721,0.0323,1.1320,-0.0427,-0.9060,100197.6637,-6368103.3496,
139.8000,98096.7149,308.4233,0.0317,1.1263,-0.0427,-0.9067,100197.6636,-6368103.3497,
140.0500,98146.3999,306.8851,0.0311,1.1207,-0.0427,-0.9075,100197.6635,-6368103.3498,
140.3000,98195.4901,305.3578,0.0305,1.1151,-0.0427,-0.9082,100197.6635,-6368103.3499,
140.5500,98243.9857,303.8415,0.0299,1.1096,-0.0427,-0.9090,100197.6634,-6368103.3500,
140.8000,98291.8865,302.3363,0.0294,1.1041,-0.0427,-0.9097,100197.6633,-6368103.3501,
141.0500,98339.1926,300.8424,0.0289,1.0986,-0.0427,-0.9104,100197.6633,-6368103.3501,
141.3000,98385.9041,299.3600,0.0283,1.0932,-0.0427,-0.9111,100197.6632,-6368103.3502,
141.5500,98432.0208,297.8893,0.0278,1.0879,-0.0427,-0.9119,100197.6632,-6368103.3503,
141.8000,98477.5428,296.4304,0.0273,1.0825,-0.0427,-0.9126,100197.6631,-6368103.3504,
142.0500,98522.4702,294.9835,0.0269,1.0772,-0.0427,-0.9133,100197.6630,-6368103.3505,
142.3000,98566.8029,293.5488,0.0264,1.0720,-0.0427,-0.9140,100197.6630,-6368103.3506,
142.5500,98610.5410,292.1265,0.0259,1.0668,-0.0427,-0.9146,100197.6629,-6368103.3507,
142.8000,98653.6844,290.7167,0.0255,1.0616,-0.0427,-0.9153,100197.6629,-6368103.3508,
143.0500,98696.2331,289.3196,0.0251,1.0565,-0.0427,-0.9160,100197.6629,-6368103.3509,
143.3000,98738.1873,287.9354,0.0246,1.0515,-0.0427,-0.9167,100197.6628,-6368103.3509,
143.5500,98779.5468,286.5643,0.0242,1.0465,-0.0427,-0.9173,100197.6628,-6368103.3510,
143.8000,98820.3117,285.2065,0.0238,1.0415,-0.0427,-0.9180,100197.6627,-6368103.3511,
144.0500,98860.4819,283.8621,0.0234,1.0366,-0.0427,-0.9186,100197.6627,-6368103.3512,
144.3000,98900.0576,282.5315,0.0230,1.0317,-0.0427,-0.9193,100197.6627,-6368103.3513,
144.5500,98939.0387,281.2146,0.0227,1.0269,-0.0427,-0.9199,100197.6626,-6368103.3513,
144.8000,98977.4252,279.9119,0.0223,1.0221,-0.0427,-0.9206,100197.6626,-6368103.3514,
145.0500,99015.2171,278.6233,0.0220,1.0174,-0.0427,-0.9212,100197.6626,-6368103.3515,
145.3000,99052.4144,277.3492,0.0216,1.0128,-0.0427,-0.9218,100197.6625,-6368103.3516,
145.5500,99089.0172,276.0898,0.0213,1.0082,-0.0427,-0.9225,100197.6625,-6368103.3516,
145.8000,99125.0254,274.8451,0.0209,1.0036,-0.0427,-0.9231,100197.6625,-6368103.3517,
146.0500,99160.4390,273.6156,0.0206,0.9991,-0.0427,-0.9237,100197.6625,-6368103.3518,
146.3000,99195.2581,272.4012,0.0203,0.9947,-0.0427,-0.9243,100197.6624,-6368103.3518,
146.5500,99229.4827,271.2024,0.0200,0.9903,-0.0427,-0.9249,100197.6624,-6368103.3519,
146.8000,99263.1127,270.0191,0.0197,0.9860,-0.0427,-0.9255,100197.6624,-6368103.3520,
147.0500,99296.1482,268.8518,0.0194,0.9817,-0.0427,-0.9261,100197.6624,-6368103.3520,
147.3000,99328.5892,267.7005,0.0192,0.9775,-0.0427,-0.9267,100197.6624,-6368103.3521,
147.5500,99360.4356,266.5655,0.0189,0.9733,-0.0427,-0.9272,100197.6623,-6368103.3521,
147.8000,99391.6876,265.4469,0.0186,0.9692,-0.0427,-0.9278,100197.6623,-6368103.3522,
148.0500,99422.3450,264.3451,0.0184,0.9652,-0.0427,-0.9284,100197.6623,-6368103.3522,
148.3000,99452.4079,263.2601,0.0181,0.9612,-0.0427,-0.9289,100197.6623,-6368103.3523,
148.5500,99481.8764,262.1923,0.0179,0.9573,-0.0427,-0.9295,100197.6623,-6368103.3523,
148.8000,99510.7503,261.1417,0.0177,0.9535,-0.0427,-0.9301,100197.6623,-6368103.3524,
149.0500,99539.0298,260.1087,0.0174,0.9497,-0.0427,-0.9306,100197.6623,-6368103.3524,
149.3000,99566.7148,259.0935,0.0172,0.9460,-0.0427,-0.9312,100197.6622,-6368103.3525,
149.5500,99593.8053,258.0961,0.0170,0.9423,-0.0427,-0.9317,100197.6622,-6368103.3525,
149.8000,99620.3014,257.1170,0.0168,0.9387,-0.0427,-0.9322,100197.6622,-6368103.3526,
150.0500,99646.2030,256.1561,0.0166,0.9352,-0.0427,-0.9328,100197.6622,-6368103.3526,
150.3000,99671.5101,255.2139,0.0164,0.9318,-0.0427,-0.9333,100197.6622,-6368103.3527,
150.5500,99696.2228,254.2904,0.0162,0.9284,-0.0427,-0.9338,100197.6622,-6368103.3527,
150.7500,99715.5649,253.5653,0.0161,0.9257,-0.0427,-0.9342,100197.6622,-6368103.3527,
151.0000,99739.2076,252.6761,0.0159,0.9225,-0.0427,-0.9348,100197.6622,-6368103.3528,
151.2500,99762.2558,251.8063,0.0157,0.9193,-0.0427,-0.9353,100197.6622,-6368103.3528,
151.5000,99784.7096,250.9560,0.0155,0.9162,-0.0427,-0.9358,100197.6622,-6368103.3529,
151.7500,99806.5690,250.1254,0.0154,0.9131,-0.0427,-0.9363,100197.6622,-6368103.3529,
152.0000,99827.8339,249.3148,0.0152,0.9102,-0.0427,-0.9368,100197.6622,-6368103.3529,
152.2500,99848.5044,248.5243,0.0151,0.9073,-0.0427,-0.9373,100197.6622,-6368103.3530,
152.5000,99868.5805,247.7541,0.0149,0.9044,-0.0427,-0.9378,100197.6622,-6368103.3530,
152.7500,99888.0622,247.0045,0.0148,0.9017,-0.0427,-0.9382,100197.6621,-6368103.3531,
153.0000,99906.9494,246.2755,0.0146,0.8990,-0.0427,-0.9387,100197.6621,-6368103.3531,
153.2500,99925.2423,245.5674,0.0145,0.8964,-0.0427,-0.9392,100197.6621,-6368103.3531,
153.5000,99942.9407,244.8804,0.0144,0.8939,-0.0427,-0.9397,100197.6621,-6368103.3532,
153.7500,99960.0447,244.2146,0.0143,0.8914,-0.0427,-0.9401,100197.6621,-6368103.3532,
154.0000,99976.5543,243.5703,0.0141,0.8891,-0.0427,-0.9406,100197.6621,-6368103.3532,
154.2500,99992.4696,242.9475,0.0140,0.8868,-0.0427,-0.9411,100197.6621,-6368103.3533,
154.5000,100007.7904,242.3465,0.0139,0.8846,-0.0427,-0.9415,100197.6621,-6368103.3533,
154.7500,100022.5169,241.7674,0.0138,0.8825,-0.0427,-0.9420,100197.6621,-6368103.3533,
155.0000,100036.6489,241.2103,0.0137,0.8804,-0.0427,-0.9424,100197.6621,-6368103.3534,
155.2500,100050.1866,240.6755,0.0136,0.8784,-0.0427,-0.9429,100197.6621,-6368103.3534,
155.5000,100063.1299,240.1631,0.0135,0.8765,-0.0427,-0.9433,100197.6621,-6368103.3534,
155.7500,100075.4788,239.6731,0.0134,0.8747,-0.0427,-0.9438,100197.6621,-6368103.3534,
156.0000,100087.2333,239.2058,0.0134,0.8730,-0.0427,-0.9442,100197.6621,-6368103.3535,
156.2500,100098.3935,238.7613,0.0133,0.8714,-0.0427,-0.9446,100197.6621,-6368103.3535,
156.5000,100108.9592,238.3397,0.0132,0.8698,-0.0427,-0.9451,100197.6621,-6368103.3535,
156.7500,100118.9306,237.9412,0.0131,0.8684,-0.0427,-0.9455,100197.6621,-6368103.3536,
157.0000,100128.3076,237.5658,0.0131,0.8670,-0.0427,-0.9459,100197.6621,-6368103.3536,
157.2500,100137.0903,237.2136,0.0130,0.8657,-0.0427,-0.9463,100197.6621,-6368103.3536,
157.5000,100145.2786,236.8848,0.0130,0.8645,-0.0427,-0.9467,100197.6621,-6368103.3536,
157.7500,100152.8725,236.5795,0.0129,0.8633,-0.0427,-0.9471,100197.6621,-6368103.3537,
158.0000,100159.8721,236.2977,0.0129,0.8623,-0.0427,-0.9475,100197.6621,-6368103.3537,
158.2500,100166.2773,236.0396,0.0128,0.8613,-0.0427,-0.9479,100197.6621,-6368103.3537,
158.5000,100172.0881,235.8051,0.0128,0.8604,-0.0427,-0.9483,100197.6621,-6368103.3538,
158.7500,100177.3046,235.5945,0.0128,0.8597,-0.0427,-0.9487,100197.6621,-6368103.3538,
159.0000,100181.9267,235.4077,0.0127,0.8590,-0.0427,-0.9491,100197.6621,-6368103.3538,
159.2500,100185.9544,235.2447,0.0127,0.8584,-0.0427,-0.9495,100197.6621,-6368103.3538,
159.5000,100189.3878,235.1058,0.0127,0.8578,-0.0427,-0.9499,100197.6621,-6368103.3539,
159.7500,100192.2268,234.9908,0.0126,0.8574,-0.0427,-0.9503,100197.6621,-6368103.3539,
160.0000,100194.4715,234.8999,0.0126,0.8570,-0.0427,-0.9507,100197.6621,-6368103.3539,
160.2500,100196.1218,234.8330,0.0126,0.8568,-0.0427,-0.9511,100197.6621,-6368103.3539,
160.5000,100197.1778,234.7902,0.0126,0.8566,-0.0427,-0.9514,100197.6621,-6368103.3540,
160.7500,100197.6394,234.7715,0.0126,0.8565,-0.0427,-0.9518,100197.6621,-6368103.3540,
161.0000,100197.5066,234.7769,0.0126,0.8565,-0.0427,-0.9522,100197.6621,-6368103.3540,
161.2500,100196.7795,234.8063,0.0126,0.8566,-0.0427,-0.9525,100197.6621,-6368103.3540,
161.5000,100195.4580,234.8599,0.0126,0.8568,-0.0427,-0.9529,100197.6621,-6368103.3541,
161.7500,100193.5422,234.9375,0.0126,0.8571,-0.0427,-0.9532,100197.6621,-6368103.3541,
162.0000,100191.0320,235.0392,0.0126,0.8574,-0.0427,-0.9536,100197.6621,-6368103.3541,
162.2500,100187.9275,235.1649,0.0127,0.8578,-0.0427,-0.9539,100197.6621,-6368103.3541,
162.5000,100184.2286,235.3146,0.0127,0.8584,-0.0427,-0.9543,100197.6621,-6368103.3542,
162.7500,100179.9353,235.4881,0.0127,0.8590,-0.0427,-0.9546,100197.6621,-6368103.3542,
163.0000,100175.0477,235.6856,0.0128,0.8597,-0.0427,-0.9550,100197.6621,-6368103.3542,
163.2500,100169.5657,235.9069,0.0128,0.8605,0.0873,-0.9553,100197.6621,-6368103.3543,
163.5000,100163.4893,236.1519,0.0128,0.8614,0.0873,-0.9557,100197.6621,-6368103.3543,
163.7500,100156.8186,236.4207,0.0129,0.8623,0.0873,-0.9560,100197.6621,-6368103.3543,
164.0000,100149.5535,236.7130,0.0129,0.8634,0.0873,-0.9563,100197.6621,-6368103.3543,
164.2500,100141.6941,237.0288,0.0130,0.8645,0.0873,-0.9567,100197.6621,-6368103.3544,
164.5000,100133.2403,237.3680,0.0130,0.8657,0.0873,-0.9570,100197.6621,-6368103.3544,
164.7500,100124.1921,237.7306,0.0131,0.8670,0.0873,-0.9573,100197.6621,-6368103.3544,
165.0000,100114.5496,238.1163,0.0131,0.8684,0.0873,-0.9576,100197.6621,-6368103.3544,
165.2500,100104.3127,238.5252,0.0132,0.8699,0.0873,-0.9579,100197.6621,-6368103.3545,
165.5000,100093.4814,238.9570,0.0133,0.8715,0.0873,-0.9583,100197.6621,-6368103.3545,
165.7500,100082.0557,239.4117,0.0134,0.8731,0.0873,-0.9586,100197.6621,-6368103.3545,
166.0000,100070.0356,239.8892,0.0134,0.8748,0.0873,-0.9589,100197.6621,-6368103.3546,
166.2500,100057.4212,240.3892,0.0135,0.8766,0.0873,-0.9592,100197.6621,-6368103.3546,
166.5000,100044.2124,240.9116,0.0136,0.8785,0.0873,-0.9595,100197.6621,-6368103.3546,
166.7500,100030.4092,241.4564,0.0137,0.8805,0.0873,-0.9598,100197.6621,-6368103.3547,
167.0000,100016.0116,242.0233,0.0138,0.8825,0.0873,-0.9601,100197.6621,-6368103.3547,
167.2500,100001.0196,242.6122,0.0139,0.8847,0.0873,-0.9604,100197.6621,-6368103.3547,
167.5000,99985.4333,243.2230,0.0140,0.8869,0.0873,-0.9607,100197.6621,-6368103.3547,
167.7500,99969.2525,243.8554,0.0141,0.8892,0.0873,-0.9610,100197.6621,-6368103.3548,
168.0000,99952.4773,244.5094,0.0143,0.8916,0.0873,-0.9613,100197.6621,-6368103.3548,
168.2500,99935.1078,245.1846,0.0144,0.8940,0.0873,-0.9615,100197.6621,-6368103.3548,
168.5000,99917.1438,245.8811,0.0145,0.8965,0.0873,-0.9618,100197.6621,-6368103.3549,
168.7500,99898.5854,246.5985,0.0146,0.8991,0.0873,-0.9621,100197.6621,-6368103.3549,
169.0000,99879.4326,247.3367,0.0148,0.9018,0.0873,-0.9624,100197.6621,-6368103.3550,
169.2500,99859.6854,248.0956,0.0149,0.9046,0.0873,-0.9627,100197.6621,-6368103.3550,
169.5000,99839.3438,248.8748,0.0151,0.9074,0.0873,-0.9629,100197.6621,-6368103.3550,
169.7500,99818.4078,249.6743,0.0152,0.9103,0.0873,-0.9632,100197.6621,-6368103.3551,
170.0000,99796.8773,250.4939,0.0154,0.9133,0.0873,-0.9635,100197.6621,-6368103.3551,
170.2500,99774.7524,251.3333,0.0155,0.9163,0.0873,-0.9638,100197.6621,-6368103.3551,
170.5000,99752.0330,252.1923,0.0157,0.9194,0.0873,-0.9640,100197.6620,-6368103.3552,
170.7500,99728.7193,253.0708,0.0159,0.9226,0.0873,-0.9643,100197.6620,-6368103.3552,
171.0000,99704.8110,253.9686,0.0161,0.9259,0.0873,-0.9645,100197.6620,-6368103.3553,
171.2500,99680.3084,254.8854,0.0162,0.9292,0.0873,-0.9648,100197.6620,-6368103.3553,
171.5000,99655.2113,255.8210,0.0164,0.9326,0.0873,-0.9651,100197.6620,-6368103.3553,
171.7500,99629.5197,256.7753,0.0166,0.9361,0.0873,-0.9653,100197.6620,-6368103.3554,
172.0000,99603.2336,257.7480,0.0168,0.9396,0.0873,-0.9656,100197.6620,-6368103.3554,
172.2500,99576.3531,258.7389,0.0170,0.9432,0.0873,-0.9658,100197.6620,-6368103.3555,
172.5000,99548.8782,259.7479,0.0173,0.9469,0.0873,-0.9661,100197.6620,-6368103.3555,
172.7500,99520.8087,260.7747,0.0175,0.9506,0.0873,-0.9663,100197.6620,-6368103.3556,
173.0000,99492.1448,261.8190,0.0177,0.9544,0.0873,-0.9666,100197.6620,-6368103.3556,
173.2500,99462.8864,262.8808,0.0180,0.9583,0.0873,-0.9668,100197.6619,-6368103.3557,
173.5000,99433.0335,263.9597,0.0182,0.9622,0.0873,-0.9670,100197.6619,-6368103.3557,
173.7500,99402.5861,265.0556,0.0184,0.9662,0.0873,-0.9673,100197.6619,-6368103.3558,
174.0000,99371.5441,266.1683,0.0187,0.9702,0.0873,-0.9675,100197.6619,-6368103.3558,
174.2500,99339.9077,267.2975,0.0190,0.9743,0.0873,-0.9677,100197.6619,-6368103.3559,
174.5000,99307.6768,268.4431,0.0192,0.9785,0.0873,-0.9680,100197.6619,-6368103.3560,
174.7500,99274.8513,269.6048,0.0195,0.9827,0.0873,-0.9682,100197.6619,-6368103.3560,
175.0000,99241.4314,270.7824,0.0198,0.9870,0.0873,-0.9684,100197.6618,-6368103.3561,
175.2500,99207.4168,271.9758,0.0201,0.9914,0.0873,-0.9687,100197.6618,-6368103.3561,
175.5000,99172.8078,273.1847,0.0204,0.9958,0.0873,-0.9689,100197.6618,-6368103.3562,
175.7500,99137.6042,274.4089,0.0207,1.0002,0.0873,-0.9691,100197.6618,-6368103.3563,
176.0000,99101.8061,275.6482,0.0210,1.0047,0.0873,-0.9693,100197.6617,-6368103.3563,
176.2500,99065.4134,276.9024,0.0214,1.0093,0.0873,-0.9695,100197.6617,-6368103.3564,
176.5000,99028.4261,278.1713,0.0217,1.0139,0.0873,-0.9698,100197.6617,-6368103.3565,
176.7500,98990.8442,279.4548,0.0220,1.0186,0.0873,-0.9700,100197.6617,-6368103.3565,
177.0000,98952.6678,280.7526,0.0224,1.0233,0.0873,-0.9702,100197.6616,-6368103.3566,
177.2500,98913.8968,282.0644,0.0228,1.0281,0.0873,-0.9704,100197.6616,-6368103.3567,
177.5000,98874.5312,283.3902,0.0231,1.0329,0.0873,-0.9706,100197.6616,-6368103.3568,
177.7500,98834.5710,284.7298,0.0235,1.0378,0.0873,-0.9708,100197.6615,-6368103.3568,
178.0000,98794.0162,286.0828,0.0239,1.0427,0.0873,-0.9710,100197.6615,-6368103.3569,
178.2500,98752.8668,287.4493,0.0243,1.0477,0.0873,-0.9712,100197.6614,-6368103.3570,
178.5000,98711.1228,288.8288,0.0247,1.0527,0.0873,-0.9714,100197.6614,-6368103.3571,
178.7500,98668.7841,290.2214,0.0252,1.0578,0.0873,-0.9716,100197.6614,-6368103.3572,
179.0000,98625.8508,291.6267,0.0256,1.0629,0.0873,-0.9718,100197.6613,-6368103.3573,
179.2500,98582.3229,293.0446,0.0260,1.0681,0.0873,-0.9720,100197.6613,-6368103.3573,
179.5000,98538.2003,294.4750,0.0265,1.0733,0.0873,-0.9722,100197.6612,-6368103.3574,
179.7500,98493.4830,295.9176,0.0270,1.0785,0.0873,-0.9724,100197.6612,-6368103.3575,
180.0000,98448.1711,297.3722,0.0275,1.0838,0.0873,-0.9726,100197.6611,-6368103.3576,
180.2500,98402.2644,298.8388,0.0280,1.0892,0.0873,-0.9728,100197.6611,-6368103.3577,
180.5000,98355.7632,300.3171,0.0285,1.0946,0.0873,-0.9730,100197.6610,-6368103.3578,
180.7500,98308.6672,301.8069,0.0290,1.1000,0.0873,-0.9732,100197.6609,-6368103.3579,
181.0000,98260.9765,303.3081,0.0295,1.1055,0.0873,-0.9734,100197.6609,-6368103.3580,
181.2500,98212.6911,304.8205,0.0301,1.1110,0.0873,-0.9735,100197.6608,-6368103.3581,
181.5000,98163.8109,306.3439,0.0306,1.1165,0.0873,-0.9737,100197.6607,-6368103.3582,
181.7500,98114.3361,307.8783,0.0312,1.1221,0.0873,-0.9739,100197.6607,-6368103.3583,
182.0000,98064.2665,309.4233,0.0318,1.1277,0.0873,-0.9741,100197.6606,-6368103.3584,
182.2500,98013.6021,310.9789,0.0324,1.1334,0.0873,-0.9743,100197.6605,-6368103.3585,
182.5000,97962.3430,312.5450,0.0330,1.1391,0.0873,-0.9744,100197.6605,-6368103.3586,
182.7500,97910.4892,314.1213,0.0337,1.1448,0.0873,-0.9746,100197.6604,-6368103.3587,
183.0000,97858.0405,315.7076,0.0343,1.1506,0.0873,-0.9748,100197.6603,-6368103.3588,
183.2500,97804.9971,317.3040,0.0350,1.1564,0.0873,-0.9750,100197.6602,-6368103.3589,
183.5000,97751.3589,318.9101,0.0357,1.1623,0.0873,-0.9751,100197.6601,-6368103.3590,
183.7500,97697.1258,320.5259,0.0364,1.1682,0.0873,-0.9753,100197.6600,-6368103.3591,
184.0000,97642.2980,322.1512,0.0371,1.1741,0.0873,-0.9755,100197.6599,-6368103.3592,
184.2500,97586.8753,323.7858,0.0379,1.1801,0.0873,-0.9756,100197.6599,-6368103.3593,
184.5000,97530.8578,325.4297,0.0387,1.1861,0.0873,-0.9758,100197.6598,-6368103.3594,
184.7500,97474.2454,327.0827,0.0394,1.1921,0.0873,-0.9760,100197.6596,-6368103.3595,
185.0000,97417.0382,328.7447,0.0402,1.1981,0.0873,-0.9761,100197.6595,-6368103.3596,
185.2500,97359.2362,330.4154,0.0411,1.2042,0.0873,-0.9763,100197.6594,-6368103.3597,
185.5000,97300.8392,332.0949,0.0419,1.2103,0.0873,-0.9764,100197.6593,-6368103.3599,
185.7500,97241.8474,333.7829,0.0428,1.2165,0.0873,-0.9766,100197.6592,-6368103.3600,
186.0000,97182.2606,335.4793,0.0437,1.2227,0.0873,-0.9768,100197.6591,-6368103.3601,
186.2500,97122.0790,337.1841,0.0446,1.2289,0.0873,-0.9769,100197.6590,-6368103.3602,
186.5000,97061.3024,338.8970,0.0455,1.2351,0.0873,-0.9771,100197.6588,-6368103.3603,
186.7500,96999.9309,340.6180,0.0465,1.2414,0.0873,-0.9772,100197.6587,-6368103.3604,
187.0000,96937.9644,342.3469,0.0475,1.2477,0.0873,-0.9774,100197.6586,-6368103.3606,
187.2500,96875.4030,344.0836,0.0485,1.2540,0.0873,-0.9775,100197.6584,-6368103.3607,
187.5000,96812.2467,345.8281,0.0496,1.2604,0.0873,-0.9777,100197.6583,-6368103.3608,
187.7500,96748.4953,347.5801,0.0506,1.2668,0.0873,-0.9778,100197.6581,-6368103.3610,
188.0000,96684.1490,349.3396,0.0517,1.2732,0.0873,-0.9780,100197.6580,-6368103.3611,
188.2500,96619.2076,351.1065,0.0529,1.2796,0.0873,-0.9781,100197.6578,-6368103.3612,
188.5000,96553.6713,352.8807,0.0540,1.2861,0.0873,-0.9782,100197.6576,-6368103.3613,
188.7500,96487.5399,354.6619,0.0552,1.2926,0.0873,-0.9784,100197.6575,-6368103.3615,
189.0000,96420.8135,356.4503,0.0564,1.2991,0.0873,-0.9785,100197.6573,-6368103.3616,
189.2500,96353.4920,358.2455,0.0577,1.3057,0.0873,-0.9787,100197.6571,-6368103.3618,
189.5000,96285.5755,360.0476,0.0590,1.3122,0.0873,-0.9788,100197.6569,-6368103.3619,
189.7500,96217.0639,361.8565,0.0603,1.3188,0.0873,-0.9789,100197.6567,-6368103.3620,
190.0000,96147.9572,363.6719,0.0616,1.3255,0.0873,-0.9791,100197.6565,-6368103.3622,
190.2500,96078.2554,365.4939,0.0630,1.3321,0.0873,-0.9792,100197.6563,-6368103.3623,
190.5000,96007.9585,367.3224,0.0644,1.3388,0.0873,-0.9794,100197.6561,-6368103.3625,
190.7500,95937.0665,369.1572,0.0659,1.3454,0.0873,-0.9795,100197.6559,-6368103.3626,
191.0000,95865.5794,370.9982,0.0674,1.3522,0.0873,-0.9796,100197.6557,-6368103.3628,
191.2500,95793.4970,372.8454,0.0690,1.3589,0.0873,-0.9797,100197.6554,-6368103.3629,
191.5000,95720.8196,374.6987,0.0705,1.3657,0.0873,-0.9799,100197.6552,-6368103.3631,
191.7500,95647.5469,376.5580,0.0722,1.3724,0.0873,-0.9800,100197.6549,-6368103.3633,
192.0000,95573.6791,378.4232,0.0739,1.3792,0.0873,-0.9801,100197.6547,-6368103.3634,
192.2500,95499.2160,380.2942,0.0756,1.3861,0.0873,-0.9803,100197.6544,-6368103.3636,
192.5000,95424.1577,382.1709,0.0773,1.3929,0.0873,-0.9804,100197.6541,-6368103.3638,
192.7500,95348.5042,384.0532,0.0792,1.3998,0.0873,-0.9805,100197.6538,-6368103.3639,
193.0000,95272.2555,385.9412,0.0810,1.4066,0.0873,-0.9806,100197.6536,-6368103.3641,
193.2500,95195.4115,387.8346,0.0829,1.4135,0.0873,-0.9808,100197.6533,-6368103.3643,
193.5000,95117.9722,389.7334,0.0849,1.4205,0.0873,-0.9809,100197.6529,-6368103.3645,
193.7500,95039.9376,391.6375,0.0869,1.4274,0.0873,-0.9810,100197.6526,-6368103.3646,
194.0000,94961.3078,393.5469,0.0890,1.4344,0.0873,-0.9811,100197.6523,-6368103.3648,
194.2500,94882.0826,395.4615,0.0911,1.4414,0.0873,-0.9812,100197.6520,-6368103.3650,
194.5000,94802.2620,397.3812,0.0933,1.4484,0.0873,-0.9814,100197.6516,-6368103.3652,
194.7500,94721.8462,399.3059,0.0956,1.4554,0.0873,-0.9815,100197.6512,-6368103.3654,
195.0000,94640.8349,401.2356,0.0979,1.4624,0.0873,-0.9816,100197.6509,-6368103.3656,
195.2500,94559.2283,403.1702,0.1003,1.4695,0.0873,-0.9817,100197.6505,-6368103.3658,
195.5000,94477.0263,405.1096,0.1028,1.4765,0.0873,-0.9818,100197.6501,-6368103.3660,
195.7500,94394.2289,407.0537,0.1053,1.4836,0.0873,-0.9819,100197.6497,-6368103.3662,
196.0000,94310.8361,409.0026,0.1079,1.4907,0.0873,-0.9820,100197.6493,-6368103.3664,
196.2500,94226.8479,410.9560,0.1105,1.4979,0.0873,-0.9821,100197.6488,-6368103.3666,
196.5000,94142.2641,412.9141,0.1133,1.5050,0.0873,-0.9823,100197.6484,-6368103.3668,
196.7500,94057.0850,414.8766,0.1161,1.5122,0.0873,-0.9824,100197.6479,-6368103.3671,
197.0000,93971.3103,416.8435,0.1190,1.5193,0.0873,-0.9825,100197.6474,-6368103.3673,
197.2500,93884.9401,418.8149,0.1220,1.5265,0.0873,-0.9826,100197.6470,-6368103.3675,
197.5000,93797.9745,420.7905,0.1250,1.5337,0.0873,-0.9827,100197.6465,-6368103.3677,
197.7500,93710.4133,422.7704,0.1282,1.5409,0.0873,-0.9828,100197.6459,-6368103.3680,
198.0000,93622.2565,424.7545,0.1314,1.5482,0.0873,-0.9829,100197.6454,-6368103.3682,
198.2500,93533.5042,426.7427,0.1347,1.5554,0.0873,-0.9830,100197.6448,-6368103.3684,
198.5000,93444.1563,428.7351,0.1382,1.5627,0.0873,-0.9831,100197.6443,-6368103.3687,
198.7500,93354.2128,430.7314,0.1417,1.5700,0.0873,-0.9832,100197.6437,-6368103.3689,
199.0000,93263.6737,432.7317,0.1453,1.5773,0.0873,-0.9833,100197.6431,-6368103.3692,
199.2500,93172.5390,434.7360,0.1491,1.5846,0.0873,-0.9834,100197.6424,-6368103.3695,
199.5000,93080.8086,436.7441,0.1529,1.5919,0.0873,-0.9835,100197.6418,-6368103.3697,
199.7500,92988.4826,438.7560,0.1569,1.5992,0.0873,-0.9836,100197.6411,-6368103.3700,
200.0000,92895.5609,440.7717,0.1609,1.6066,0.0873,-0.9837,100197.6404,-6368103.3703,
200.2500,92802.0435,442.7911,0.1651,1.6140,0.0873,-0.9838,100197.6397,-6368103.3706,
200.5000,92707.9303,444.8142,0.1694,1.6213,0.0873,-0.9839,100197.6390,-6368103.3708,
200.7500,92613.2215,446.8409,0.1739,1.6287,0.0873,-0.9840,100197.6382,-6368103.3711,
201.0000,92517.9169,448.8711,0.1785,1.6361,0.0873,-0.9841,100197.6375,-6368103.3714,
201.2500,92422.0165,450.9049,0.1832,1.6435,0.0873,-0.9842,100197.6367,-6368103.3717,
201.5000,92325.5204,452.9422,0.1880,1.6510,0.0873,-0.9843,100197.6358,-6368103.3720,
201.7500,92228.4284,454.9829,0.1930,1.6584,0.0873,-0.9844,100197.6350,-6368103.3723,
202.0000,92130.7407,457.0269,0.1981,1.6659,0.0873,-0.9844,100197.6341,-6368103.3727,
202.2500,92032.4571,459.0744,0.2034,1.6733,0.0873,-0.9845,100197.6332,-6368103.3730,
202.5000,91933.5776,461.1251,0.2089,1.6808,0.0873,-0.9846,100197.6323,-6368103.3733,
202.7500,91834.1023,463.1791,0.2145,1.6883,0.0873,-0.9847,100197.6313,-6368103.3737,
