time,altitude,velocity,q,mach,gimbal,theta,apoapsis,periapsis,theta_error
135.8000,97255.8806,330.7932,0.0423,1.2080,-0.0515,-1.7646,100077.3000,-6368073.4069,
136.0500,97313.5091,329.1293,0.0414,1.2020,-0.0515,-1.7659,100077.2999,-6368073.4070,
136.3000,97370.5427,327.4743,0.0406,1.1959,-0.0515,-1.7671,100077.2998,-6368073.4071,
136.5500,97426.9815,325.8283,0.0398,1.1899,-0.0515,-1.7684,100077.2997,-6368073.4072,
136.8000,97482.8254,324.1915,0.0390,1.1839,-0.0515,-1.7696,100077.2996,-6368073.4074,
137.0500,97538.0744,322.5639,0.0382,1.1780,-0.0515,-1.7708,100077.2995,-6368073.4075,
137.3000,97592.7286,320.9458,0.0375,1.1721,-0.0515,-1.7720,100077.2994,-6368073.4076,
137.5500,97646.7880,319.3373,0.0368,1.1662,-0.0515,-1.7732,100077.2993,-6368073.4077,
137.8000,97700.2526,317.7384,0.0360,1.1604,-0.0515,-1.7744,100077.2992,-6368073.4078,
138.0500,97753.1223,316.1495,0.0354,1.1546,-0.0515,-1.7755,100077.2991,-6368073.4079,
138.3000,97805.3972,314.5705,0.0347,1.1488,-0.0515,-1.7767,100077.2990,-6368073.4080,
138.5500,97857.0774,313.0017,0.0340,1.1431,-0.0515,-1.7778,100077.2989,-6368073.4081,
138.8000,97908.1628,311.4432,0.0334,1.1374,-0.0515,-1.7790,100077.2989,-6368073.4082,
139.0500,97958.6534,309.8952,0.0328,1.1317,-0.0515,-1.7801,100077.2988,-6368073.4083,
139.3000,98008.5492,308.3578,0.0321,1.1261,-0.0515,-1.7812,100077.2987,-6368073.4084,
139.5500,98057.8503,306.8312,0.0315,1.1205,-0.0515,-1.7823,100077.2986,-6368073.4085,
139.8000,98106.5566,305.3156,0.0310,1.1150,-0.0515,-1.7834,100077.2986,-6368073.4086,
140.0500,98154.6682,303.8110,0.0304,1.1095,-0.0515,-1.7845,100077.2985,-6368073.4088,
140.3000,98202.1851,302.3177,0.0299,1.1040,-0.0515,-1.7856,100077.2984,-6368073.4088,
140.5500,98249.1072,300.8359,0.0293,1.0986,-0.0515,-1.7867,100077.2984,-6368073.4089,
140.8000,98295.4346,299.3657,0.0288,1.0932,-0.0515,-1.7877,100077.2983,-6368073.4090,
141.0500,98341.1674,297.9072,0.0283,1.0879,-0.0515,-1.7888,100077.2983,-6368073.4091,
141.3000,98386.3054,296.4607,0.0278,1.0826,-0.0515,-1.7898,100077.2982,-6368073.4092,
141.5500,98430.8488,295.0263,0.0273,1.0774,-0.0515,-1.7909,100077.2981,-6368073.4093,
141.8000,98474.7975,293.6042,0.0268,1.0722,-0.0515,-1.7919,100077.2981,-6368073.4094,
142.0500,98518.1515,292.1946,0.0264,1.0670,-0.0515,-1.7929,100077.2980,-6368073.4095,
142.3000,98560.9108,290.7977,0.0259,1.0619,-0.0515,-1.7939,100077.2980,-6368073.4096,
142.5500,98603.0755,289.4136,0.0255,1.0569,-0.0515,-1.7949,100077.2979,-6368073.4097,
142.8000,98644.6456,288.0425,0.0251,1.0519,-0.0515,-1.7959,100077.2979,-6368073.4098,
143.0500,98685.6210,286.6846,0.0246,1.0469,-0.0515,-1.7969,100077.2979,-6368073.4099,
143.3000,98726.0018,285.3402,0.0242,1.0420,-0.0515,-1.7978,100077.2978,-6368073.4100,
143.5500,98765.7879,284.0093,0.0238,1.0371,-0.0515,-1.7988,100077.2978,-6368073.4101,
143.8000,98804.9795,282.6922,0.0235,1.0323,-0.0515,-1.7998,100077.2977,-6368073.4101,
144.0500,98843.5764,281.3891,0.0231,1.0275,-0.0515,-1.8007,100077.2977,-6368073.4102,
144.3000,98881.5788,280.1002,0.0227,1.0228,-0.0515,-1.8016,100077.2977,-6368073.4103,
144.5500,98918.9865,278.8256,0.0224,1.0182,-0.0515,-1.8026,100077.2976,-6368073.4104,
144.8000,98955.7997,277.5656,0.0220,1.0136,-0.0515,-1.8035,100077.2976,-6368073.4104,
145.0500,98992.0182,276.3203,0.0217,1.0090,-0.0515,-1.8044,100077.2976,-6368073.4105,
145.3000,99027.6423,275.0900,0.0214,1.0045,-0.0515,-1.8053,100077.2976,-6368073.4106,
145.5500,99062.6717,273.8748,0.0210,1.0001,-0.0515,-1.8062,100077.2975,-6368073.4107,
145.8000,99097.1066,272.6750,0.0207,0.9957,-0.0515,-1.8071,100077.2975,-6368073.4107,
146.0500,99130.9469,271.4908,0.0204,0.9913,-0.0515,-1.8080,100077.2975,-6368073.4108,
146.3000,99164.1927,270.3223,0.0201,0.9871,-0.0515,-1.8089,100077.2975,-6368073.4109,
146.5500,99196.8439,269.1698,0.0198,0.9828,-0.0515,-1.8097,100077.2975,-6368073.4109,
146.8000,99228.9006,268.0335,0.0196,0.9787,-0.0515,-1.8106,100077.2974,-6368073.4110,
147.0500,99260.3628,266.9136,0.0193,0.9746,-0.0515,-1.8114,100077.2974,-6368073.4110,
147.3000,99291.2304,265.8102,0.0190,0.9706,-0.0515,-1.8123,100077.2974,-6368073.4111,
147.5500,99321.5035,264.7237,0.0188,0.9666,-0.0515,-1.8131,100077.2974,-6368073.4112,
147.8000,99351.1822,263.6541,0.0185,0.9627,-0.0515,-1.8140,100077.2974,-6368073.4112,
148.0500,99380.2663,262.6018,0.0183,0.9588,-0.0515,-1.8148,100077.2974,-6368073.4113,
148.3000,99408.7559,261.5669,0.0180,0.9550,-0.0515,-1.8156,100077.2973,-6368073.4113,
148.5500,99436.6510,260.5496,0.0178,0.9513,-0.0515,-1.8164,100077.2973,-6368073.4114,
148.8000,99463.9516,259.5501,0.0176,0.9476,-0.0515,-1.8172,100077.2973,-6368073.4114,
149.0500,99490.6577,258.5686,0.0174,0.9440,-0.0515,-1.8180,100077.2973,-6368073.4115,
149.3000,99516.7694,257.6054,0.0172,0.9405,-0.0515,-1.8188,100077.2973,-6368073.4115,
149.5500,99542.2865,256.6607,0.0170,0.9371,-0.0515,-1.8196,100077.2973,-6368073.4116,
149.8000,99567.2092,255.7346,0.0168,0.9337,-0.0515,-1.8203,100077.2973,-6368073.4116,
150.0500,99591.5375,254.8273,0.0166,0.9303,-0.0515,-1.8211,100077.2973,-6368073.4117,
150.3000,99615.2712,253.9391,0.0164,0.9271,-0.0515,-1.8219,100077.2973,-6368073.4117,
150.5500,99638.4106,253.0701,0.0162,0.9239,-0.0515,-1.8226,100077.2973,-6368073.4118,
150.7500,99656.4940,252.3890,0.0161,0.9214,-0.0515,-1.8232,100077.2973,-6368073.4118,
151.0000,99678.5633,251.5552,0.0159,0.9183,-0.0515,-1.8240,100077.2972,-6368073.4118,
151.2500,99700.0381,250.7412,0.0157,0.9154,-0.0515,-1.8247,100077.2972,-6368073.4119,
151.5000,99720.9186,249.9472,0.0156,0.9125,-0.0515,-1.8254,100077.2972,-6368073.4119,
151.7500,99741.2045,249.1733,0.0154,0.9096,-0.0515,-1.8262,100077.2972,-6368073.4120,
152.0000,99760.8960,248.4199,0.0153,0.9068,-0.0515,-1.8269,100077.2972,-6368073.4120,
152.2500,99779.9931,247.6870,0.0151,0.9042,-0.0515,-1.8276,100077.2972,-6368073.4120,
152.5000,99798.4958,246.9749,0.0150,0.9015,-0.0515,-1.8283,100077.2972,-6368073.4121,
152.7500,99816.4041,246.2836,0.0149,0.8990,-0.0515,-1.8290,100077.2972,-6368073.4121,
153.0000,99833.7179,245.6135,0.0147,0.8966,-0.0515,-1.8297,100077.2972,-6368073.4121,
153.2500,99850.4373,244.9647,0.0146,0.8942,-0.0515,-1.8304,100077.2972,-6368073.4122,
153.5000,99866.5623,244.3372,0.0145,0.8919,-0.0515,-1.8310,100077.2972,-6368073.4122,
153.7500,99882.0929,243.7314,0.0144,0.8896,-0.0515,-1.8317,100077.2972,-6368073.4123,
154.0000,99897.0290,243.1474,0.0143,0.8875,-0.0515,-1.8324,100077.2972,-6368073.4123,
154.2500,99911.3708,242.5853,0.0142,0.8854,-0.0515,-1.8331,100077.2972,-6368073.4123,
154.5000,99925.1181,242.0452,0.0141,0.8834,-0.0515,-1.8337,100077.2972,-6368073.4124,
154.7500,99938.2711,241.5274,0.0140,0.8815,-0.0515,-1.8344,100077.2972,-6368073.4124,
155.0000,99950.8297,241.0319,0.0139,0.8797,-0.0515,-1.8350,100077.2972,-6368073.4124,
155.2500,99962.7938,240.5590,0.0138,0.8780,-0.0515,-1.8356,100077.2972,-6368073.4125,
155.5000,99974.1636,240.1086,0.0137,0.8763,-0.0515,-1.8363,100077.2972,-6368073.4125,
155.7500,99984.9390,239.6811,0.0137,0.8747,-0.0515,-1.8369,100077.2972,-6368073.4125,
156.0000,99995.1199,239.2764,0.0136,0.8732,-0.0515,-1.8375,100077.2972,-6368073.4126,
156.2500,100004.7065,238.8947,0.0135,0.8718,-0.0515,-1.8381,100077.2972,-6368073.4126,
156.5000,100013.6987,238.5362,0.0135,0.8705,-0.0515,-1.8388,100077.2972,-6368073.4126,
156.7500,100022.0966,238.2008,0.0134,0.8693,-0.0515,-1.8394,100077.2972,-6368073.4126,
157.0000,100029.9000,237.8888,0.0133,0.8681,-0.0515,-1.8400,100077.2972,-6368073.4127,
157.2500,100037.1090,237.6001,0.0133,0.8670,-0.0515,-1.8406,100077.2972,-6368073.4127,
157.5000,100043.7237,237.3350,0.0133,0.8661,-0.0515,-1.8412,100077.2972,-6368073.4127,
157.7500,100049.7440,237.0934,0.0132,0.8652,-0.0515,-1.8417,100077.2972,-6368073.4128,
158.0000,100055.1699,236.8755,0.0132,0.8643,-0.0515,-1.8423,100077.2972,-6368073.4128,
158.2500,100060.0015,236.6812,0.0131,0.8636,-0.0515,-1.8429,100077.2972,-6368073.4128,
158.5000,100064.2386,236.5108,0.0131,0.8630,-0.0515,-1.8435,100077.2972,-6368073.4128,
158.7500,100067.8814,236.3641,0.0131,0.8624,-0.0515,-1.8440,100077.2972,-6368073.4129,
159.0000,100070.9298,236.2413,0.0131,0.8620,-0.0515,-1.8446,100077.2972,-6368073.4129,
159.2500,100073.3838,236.1424,0.0130,0.8616,-0.0515,-1.8452,100077.2972,-6368073.4129,
159.5000,100075.2435,236.0674,0.0130,0.8613,-0.0515,-1.8457,100077.2972,-6368073.4130,
159.7500,100076.5088,236.0164,0.0130,0.8611,-0.0515,-1.8463,100077.2972,-6368073.4130,
160.0000,100077.1797,235.9894,0.0130,0.8610,-0.0515,-1.8468,100077.2972,-6368073.4130,
160.2500,100077.2562,235.9863,0.0130,0.8609,-0.0515,-1.8473,100077.2972,-6368073.4130,
160.5000,100076.7384,236.0072,0.0130,0.8610,-0.0515,-1.8479,100077.2972,-6368073.4131,
160.7500,100075.6262,236.0520,0.0130,0.8611,-0.0515,-1.8484,100077.2972,-6368073.4131,
161.0000,100073.9196,236.1208,0.0130,0.8614,-0.0515,-1.8489,100077.2972,-6368073.4131,
161.2500,100071.6186,236.2136,0.0130,0.8617,-0.0515,-1.8494,100077.2972,-6368073.4132,
161.5000,100068.7233,236.3302,0.0131,0.8621,-0.0515,-1.8499,100077.2972,-6368073.4132,
161.7500,100065.2336,236.4707,0.0131,0.8626,-0.0515,-1.8505,100077.2972,-6368073.4132,
162.0000,100061.1495,236.6350,0.0131,0.8632,-0.0515,-1.8510,100077.2972,-6368073.4132,
162.2500,100056.4711,236.8232,0.0131,0.8639,-0.0515,-1.8515,100077.2972,-6368073.4133,
162.5000,100051.1982,237.0350,0.0132,0.8646,0.0873,-1.8520,100077.2972,-6368073.4133,
162.7500,100045.3310,237.2705,0.0132,0.8655,0.0873,-1.8525,100077.2972,-6368073.4133,
163.0000,100038.8694,237.5296,0.0133,0.8664,0.0873,-1.8529,100077.2972,-6368073.4134,
163.2500,100031.8134,237.8122,0.0133,0.8674,0.0873,-1.8534,100077.2972,-6368073.4134,
163.5000,100024.1631,238.1182,0.0134,0.8685,0.0873,-1.8539,100077.2972,-6368073.4134,
163.7500,100015.9183,238.4475,0.0134,0.8697,0.0873,-1.8544,100077.2972,-6368073.4135,
164.0000,100007.0792,238.8001,0.0135,0.8709,0.0873,-1.8549,100077.2972,-6368073.4135,
164.2500,99997.6457,239.1759,0.0135,0.8723,0.0873,-1.8553,100077.2972,-6368073.4135,
164.5000,99987.6178,239.5746,0.0136,0.8737,0.0873,-1.8558,100077.2972,-6368073.4135,
164.7500,99976.9955,239.9963,0.0137,0.8753,0.0873,-1.8562,100077.2972,-6368073.4136,
165.0000,99965.7788,240.4408,0.0138,0.8769,0.0873,-1.8567,100077.2972,-6368073.4136,
165.2500,99953.9677,240.9079,0.0138,0.8786,0.0873,-1.8571,100077.2972,-6368073.4136,
165.5000,99941.5623,241.3976,0.0139,0.8803,0.0873,-1.8576,100077.2972,-6368073.4137,
165.7500,99928.5624,241.9097,0.0140,0.8822,0.0873,-1.8580,100077.2972,-6368073.4137,
166.0000,99914.9681,242.4440,0.0141,0.8841,0.0873,-1.8585,100077.2972,-6368073.4137,
166.2500,99900.7794,243.0004,0.0142,0.8861,0.0873,-1.8589,100077.2972,-6368073.4138,
166.5000,99885.9964,243.5789,0.0143,0.8882,0.0873,-1.8593,100077.2972,-6368073.4138,
166.7500,99870.6189,244.1791,0.0144,0.8904,0.0873,-1.8598,100077.2972,-6368073.4138,
167.0000,99854.6470,244.8009,0.0145,0.8926,0.0873,-1.8602,100077.2972,-6368073.4139,
167.2500,99838.0806,245.4443,0.0147,0.8950,0.0873,-1.8606,100077.2972,-6368073.4139,
167.5000,99820.9199,246.1089,0.0148,0.8974,0.0873,-1.8610,100077.2972,-6368073.4139,
167.7500,99803.1648,246.7948,0.0149,0.8999,0.0873,-1.8614,100077.2972,-6368073.4140,
168.0000,99784.8152,247.5015,0.0150,0.9024,0.0873,-1.8619,100077.2972,-6368073.4140,
168.2500,99765.8712,248.2291,0.0152,0.9051,0.0873,-1.8623,100077.2971,-6368073.4141,
168.5000,99746.3327,248.9772,0.0153,0.9078,0.0873,-1.8627,100077.2971,-6368073.4141,
168.7500,99726.1999,249.7458,0.0155,0.9106,0.0873,-1.8631,100077.2971,-6368073.4141,
169.0000,99705.4725,250.5347,0.0156,0.9134,0.0873,-1.8635,100077.2971,-6368073.4142,
169.2500,99684.1508,251.3435,0.0158,0.9164,0.0873,-1.8638,100077.2971,-6368073.4142,
169.5000,99662.2346,252.1722,0.0160,0.9194,0.0873,-1.8642,100077.2971,-6368073.4143,
169.7500,99639.7240,253.0206,0.0161,0.9225,0.0873,-1.8646,100077.2971,-6368073.4143,
170.0000,99616.6189,253.8885,0.0163,0.9256,0.0873,-1.8650,100077.2971,-6368073.4144,
170.2500,99592.9193,254.7756,0.0165,0.9288,0.0873,-1.8654,100077.2971,-6368073.4144,
170.5000,99568.6253,255.6817,0.0167,0.9321,0.0873,-1.8658,100077.2971,-6368073.4144,
170.7500,99543.7368,256.6068,0.0169,0.9355,0.0873,-1.8661,100077.2971,-6368073.4145,
171.0000,99518.2538,257.5504,0.0171,0.9389,0.0873,-1.8665,100077.2971,-6368073.4145,
171.2500,99492.1764,258.5126,0.0173,0.9424,0.0873,-1.8669,100077.2971,-6368073.4146,
171.5000,99465.5045,259.4930,0.0175,0.9460,0.0873,-1.8672,100077.2971,-6368073.4146,
171.7500,99438.2381,260.4914,0.0177,0.9496,0.0873,-1.8676,100077.2970,-6368073.4147,
172.0000,99410.3772,261.5077,0.0179,0.9533,0.0873,-1.8679,100077.2970,-6368073.4147,
172.2500,99381.9218,262.5416,0.0182,0.9571,0.0873,-1.8683,100077.2970,-6368073.4148,
172.5000,99352.8719,263.5930,0.0184,0.9609,0.0873,-1.8686,100077.2970,-6368073.4148,
172.7500,99323.2275,264.6615,0.0187,0.9648,0.0873,-1.8690,100077.2970,-6368073.4149,
173.0000,99292.9886,265.7471,0.0189,0.9687,0.0873,-1.8693,100077.2970,-6368073.4150,
173.2500,99262.1552,266.8495,0.0192,0.9727,0.0873,-1.8697,100077.2970,-6368073.4150,
173.5000,99230.7272,267.9685,0.0194,0.9768,0.0873,-1.8700,100077.2970,-6368073.4151,
173.7500,99198.7047,269.1038,0.0197,0.9809,0.0873,-1.8704,100077.2969,-6368073.4151,
174.0000,99166.0877,270.2554,0.0200,0.9851,0.0873,-1.8707,100077.2969,-6368073.4152,
174.2500,99132.8762,271.4230,0.0203,0.9894,0.0873,-1.8710,100077.2969,-6368073.4153,
174.5000,99099.0701,272.6063,0.0206,0.9937,0.0873,-1.8713,100077.2969,-6368073.4153,
174.7500,99064.6694,273.8052,0.0209,0.9980,0.0873,-1.8717,100077.2968,-6368073.4154,
175.0000,99029.6742,275.0194,0.0212,1.0025,0.0873,-1.8720,100077.2968,-6368073.4155,
175.2500,98994.0844,276.2489,0.0215,1.0069,0.0873,-1.8723,100077.2968,-6368073.4155,
175.5000,98957.9001,277.4933,0.0219,1.0115,0.0873,-1.8726,100077.2968,-6368073.4156,
175.7500,98921.1212,278.7525,0.0222,1.0160,0.0873,-1.8729,100077.2967,-6368073.4157,
176.0000,98883.7477,280.0262,0.0226,1.0207,0.0873,-1.8732,100077.2967,-6368073.4158,
176.2500,98845.7795,281.3143,0.0229,1.0254,0.0873,-1.8735,100077.2967,-6368073.4158,
176.5000,98807.2168,282.6166,0.0233,1.0301,0.0873,-1.8738,100077.2966,-6368073.4159,
176.7500,98768.0595,283.9329,0.0237,1.0349,0.0873,-1.8741,100077.2966,-6368073.4160,
177.0000,98728.3076,285.2630,0.0241,1.0397,0.0873,-1.8744,100077.2966,-6368073.4161,
177.2500,98687.9611,286.6067,0.0245,1.0446,0.0873,-1.8747,100077.2965,-6368073.4162,
177.5000,98647.0199,287.9637,0.0249,1.0496,0.0873,-1.8750,100077.2965,-6368073.4163,
177.7500,98605.4841,289.3341,0.0253,1.0546,0.0873,-1.8753,100077.2964,-6368073.4163,
178.0000,98563.3536,290.7174,0.0257,1.0596,0.0873,-1.8756,100077.2964,-6368073.4164,
178.2500,98520.6285,292.1136,0.0262,1.0647,0.0873,-1.8759,100077.2964,-6368073.4165,
178.5000,98477.3088,293.5225,0.0266,1.0698,0.0873,-1.8762,100077.2963,-6368073.4166,
178.7500,98433.3943,294.9438,0.0271,1.0750,0.0873,-1.8765,100077.2963,-6368073.4167,
179.0000,98388.8852,296.3775,0.0276,1.0802,0.0873,-1.8767,100077.2962,-6368073.4168,
179.2500,98343.7814,297.8233,0.0281,1.0855,0.0873,-1.8770,100077.2961,-6368073.4169,
179.5000,98298.0829,299.2811,0.0286,1.0908,0.0873,-1.8773,100077.2961,-6368073.4170,
179.7500,98251.7898,300.7506,0.0291,1.0961,0.0873,-1.8776,100077.2960,-6368073.4171,
180.0000,98204.9019,302.2318,0.0296,1.1015,0.0873,-1.8778,100077.2960,-6368073.4172,
180.2500,98157.4193,303.7244,0.0302,1.1070,0.0873,-1.8781,100077.2959,-6368073.4173,
180.5000,98109.3419,305.2283,0.0307,1.1125,0.0873,-1.8784,100077.2958,-6368073.4174,
180.7500,98060.6699,306.7433,0.0313,1.1180,0.0873,-1.8786,100077.2958,-6368073.4175,
181.0000,98011.4031,308.2693,0.0319,1.1235,0.0873,-1.8789,100077.2957,-6368073.4176,
181.2500,97961.5415,309.8061,0.0325,1.1291,0.0873,-1.8791,100077.2956,-6368073.4177,
181.5000,97911.0852,311.3534,0.0331,1.1348,0.0873,-1.8794,100077.2955,-6368073.4178,
181.7500,97860.0341,312.9113,0.0337,1.1404,0.0873,-1.8797,100077.2955,-6368073.4179,
182.0000,97808.3882,314.4795,0.0344,1.1462,0.0873,-1.8799,100077.2954,-6368073.4180,
182.2500,97756.1476,316.0579,0.0350,1.1519,0.0873,-1.8802,100077.2953,-6368073.4181,
182.5000,97703.3121,317.6463,0.0357,1.1577,0.0873,-1.8804,100077.2952,-6368073.4182,
182.7500,97649.8818,319.2445,0.0364,1.1635,0.0873,-1.8806,100077.2951,-6368073.4183,
183.0000,97595.8568,320.8525,0.0371,1.1694,0.0873,-1.8809,100077.2950,-6368073.4185,
183.2500,97541.2368,322.4700,0.0379,1.1753,0.0873,-1.8811,100077.2949,-6368073.4186,
183.5000,97486.0221,324.0970,0.0386,1.1812,0.0873,-1.8814,100077.2948,-6368073.4187,
183.7500,97430.2125,325.7333,0.0394,1.1872,0.0873,-1.8816,100077.2947,-6368073.4188,
184.0000,97373.8080,327.3788,0.0402,1.1932,0.0873,-1.8818,100077.2946,-6368073.4189,
184.2500,97316.8087,329.0333,0.0410,1.1992,0.0873,-1.8821,100077.2945,-6368073.4190,
184.5000,97259.2145,330.6966,0.0419,1.2053,0.0873,-1.8823,100077.2944,-6368073.4191,
184.7500,97201.0254,332.3688,0.0427,1.2114,0.0873,-1.8825,100077.2943,-6368073.4193,
185.0000,97142.2414,334.0495,0.0436,1.2175,0.0873,-1.8828,100077.2942,-6368073.4194,
185.2500,97082.8625,335.7387,0.0445,1.2236,0.0873,-1.8830,100077.2940,-6368073.4195,
185.5000,97022.8886,337.4364,0.0455,1.2298,0.0873,-1.8832,100077.2939,-6368073.4196,
185.7500,96962.3198,339.1422,0.0464,1.2360,0.0873,-1.8834,100077.2938,-6368073.4198,
186.0000,96901.1561,340.8562,0.0474,1.2423,0.0873,-1.8836,100077.2936,-6368073.4199,
186.2500,96839.3975,342.5782,0.0484,1.2486,0.0873,-1.8839,100077.2935,-6368073.4200,
186.5000,96777.0438,344.3081,0.0494,1.2549,0.0873,-1.8841,100077.2933,-6368073.4202,
186.7500,96714.0952,346.0458,0.0505,1.2612,0.0873,-1.8843,100077.2932,-6368073.4203,
187.0000,96650.5516,347.7911,0.0516,1.2676,0.0873,-1.8845,100077.2930,-6368073.4204,
187.2500,96586.4130,349.5439,0.0527,1.2740,0.0873,-1.8847,100077.2929,-6368073.4206,
187.5000,96521.6794,351.3042,0.0538,1.2804,0.0873,-1.8849,100077.2927,-6368073.4207,
187.7500,96456.3507,353.0718,0.0550,1.2868,0.0873,-1.8851,100077.2925,-6368073.4208,
188.0000,96390.4270,354.8466,0.0562,1.2933,0.0873,-1.8853,100077.2924,-6368073.4210,
188.2500,96323.9083,356.6285,0.0574,1.2998,0.0873,-1.8855,100077.2922,-6368073.4211,
188.5000,96256.7945,358.4174,0.0587,1.3063,0.0873,-1.8857,100077.2920,-6368073.4213,
188.7500,96189.0856,360.2132,0.0600,1.3128,0.0873,-1.8859,100077.2918,-6368073.4214,
189.0000,96120.7817,362.0157,0.0614,1.3194,0.0873,-1.8861,100077.2916,-6368073.4216,
189.2500,96051.8826,363.8250,0.0627,1.3260,0.0873,-1.8863,100077.2914,-6368073.4217,
189.5000,95982.3885,365.6409,0.0641,1.3326,0.0873,-1.8865,100077.2912,-6368073.4219,
189.7500,95912.2992,367.4633,0.0656,1.3393,0.0873,-1.8867,100077.2909,-6368073.4221,
190.0000,95841.6147,369.2921,0.0671,1.3459,0.0873,-1.8869,100077.2907,-6368073.4222,
190.2500,95770.3351,371.1272,0.0686,1.3526,0.0873,-1.8871,100077.2905,-6368073.4224,
190.5000,95698.4604,372.9685,0.0702,1.3593,0.0873,-1.8873,100077.2902,-6368073.4225,
190.7500,95625.9905,374.8160,0.0718,1.3661,0.0873,-1.8874,100077.2900,-6368073.4227,
191.0000,95552.9254,376.6695,0.0734,1.3728,0.0873,-1.8876,100077.2897,-6368073.4229,
191.2500,95479.2651,378.5289,0.0751,1.3796,0.0873,-1.8878,100077.2895,-6368073.4230,
191.5000,95405.0095,380.3943,0.0769,1.3864,0.0873,-1.8880,100077.2892,-6368073.4232,
191.7500,95330.1588,382.2654,0.0787,1.3932,0.0873,-1.8882,100077.2889,-6368073.4234,
192.0000,95254.7128,384.1422,0.0805,1.4001,0.0873,-1.8883,100077.2886,-6368073.4236,
192.2500,95178.6715,386.0246,0.0824,1.4070,0.0873,-1.8885,100077.2883,-6368073.4238,
192.5000,95102.0350,387.9125,0.0844,1.4138,0.0873,-1.8887,100077.2880,-6368073.4239,
192.7500,95024.8032,389.8060,0.0864,1.4207,0.0873,-1.8889,100077.2877,-6368073.4241,
193.0000,94946.9760,391.7048,0.0884,1.4277,0.0873,-1.8890,100077.2873,-6368073.4243,
193.2500,94868.5536,393.6089,0.0905,1.4346,0.0873,-1.8892,100077.2870,-6368073.4245,
193.5000,94789.5358,395.5182,0.0927,1.4416,0.0873,-1.8894,100077.2866,-6368073.4247,
193.7500,94709.9227,397.4327,0.0949,1.4485,0.0873,-1.8895,100077.2863,-6368073.4249,
194.0000,94629.7143,399.3523,0.0972,1.4555,0.0873,-1.8897,100077.2859,-6368073.4251,
194.2500,94548.9104,401.2768,0.0995,1.4626,0.0873,-1.8899,100077.2855,-6368073.4253,
194.5000,94467.5112,403.2064,0.1020,1.4696,0.0873,-1.8900,100077.2851,-6368073.4255,
194.7500,94385.5166,405.1408,0.1044,1.4767,0.0873,-1.8902,100077.2847,-6368073.4257,
195.0000,94302.9266,407.0800,0.1070,1.4837,0.0873,-1.8903,100077.2843,-6368073.4260,
195.2500,94219.7411,409.0239,0.1096,1.4908,0.0873,-1.8905,100077.2838,-6368073.4262,
195.5000,94135.9602,410.9725,0.1123,1.4979,0.0873,-1.8907,100077.2834,-6368073.4264,
195.7500,94051.5838,412.9257,0.1151,1.5050,0.0873,-1.8908,100077.2829,-6368073.4266,
196.0000,93966.6119,414.8835,0.1180,1.5122,0.0873,-1.8910,100077.2824,-6368073.4269,
196.2500,93881.0446,416.8457,0.1209,1.5193,0.0873,-1.8911,100077.2820,-6368073.4271,
196.5000,93794.8817,418.8124,0.1239,1.5265,0.0873,-1.8913,100077.2814,-6368073.4273,
196.7500,93708.1233,420.7834,0.1270,1.5337,0.0873,-1.8914,100077.2809,-6368073.4276,
197.0000,93620.7694,422.7587,0.1302,1.5409,0.0873,-1.8916,100077.2804,-6368073.4278,
197.2500,93532.8199,424.7382,0.1335,1.5481,0.0873,-1.8917,100077.2798,-6368073.4281,
197.5000,93444.2748,426.7220,0.1369,1.5554,0.0873,-1.8919,100077.2792,-6368073.4283,
197.7500,93355.1342,428.7098,0.1404,1.5626,0.0873,-1.8920,100077.2786,-6368073.4286,
198.0000,93265.3979,430.7018,0.1439,1.5699,0.0873,-1.8922,100077.2780,-6368073.4289,
198.2500,93175.0660,432.6977,0.1476,1.5771,0.0873,-1.8923,100077.2774,-6368073.4291,
198.5000,93084.1385,434.6976,0.1514,1.5844,0.0873,-1.8924,100077.2767,-6368073.4294,
198.7500,92992.6153,436.7014,0.1553,1.5917,0.0873,-1.8926,100077.2761,-6368073.4297,
199.0000,92900.4965,438.7091,0.1593,1.5991,0.0873,-1.8927,100077.2754,-6368073.4300,
199.2500,92807.7820,440.7206,0.1634,1.6064,0.0873,-1.8929,100077.2747,-6368073.4303,
199.5000,92714.4717,442.7358,0.1677,1.6138,0.0873,-1.8930,100077.2739,-6368073.4306,
199.7500,92620.5657,444.7547,0.1720,1.6211,0.0873,-1.8931,100077.2732,-6368073.4309,
200.0000,92526.0640,446.7773,0.1765,1.6285,0.0873,-1.8933,100077.2724,-6368073.4312,
200.2500,92430.9666,448.8035,0.1812,1.6359,0.0873,-1.8934,100077.2716,-6368073.4315,
200.5000,92335.2733,450.8333,0.1860,1.6433,0.0873,-1.8935,100077.2707,-6368073.4318,
200.7500,92238.9843,452.8665,0.1909,1.6507,0.0873,-1.8937,100077.2699,-6368073.4321,
201.0000,92142.0995,454.9033,0.1959,1.6581,0.0873,-1.8938,100077.2690,-6368073.4325,
201.2500,92044.6188,456.9434,0.2011,1.6656,0.0873,-1.8939,100077.2681,-6368073.4328,
201.5000,91946.5423,458.9870,0.2065,1.6730,0.0873,-1.8940,100077.2671,-6368073.4331,
201.7500,91847.8699,461.0339,0.2120,1.6805,0.0873,-1.8942,100077.2662,-6368073.4335,
202.0000,91748.6017,463.0841,0.2177,1.6880,0.0873,-1.8943,100077.2652,-6368073.4338,
